,image,MSE,PSNR,SSIM
596,he96014,126.39019775390625,27.455258355633163,0.4896334
597,he96015,138.38065592447916,26.68589863371939,0.50904554
598,he96019,195.29720052083334,25.34058143382556,0.41727272
599,he96020,155.01214599609375,26.0455083090744,0.55483586
600,he96036,158.83732096354166,26.205689625443817,0.6004581
601,he96037,77.34388224283855,29.074163781200784,0.5814118
602,he96038,74.03056335449219,29.556435967689296,0.55541867
603,he96039,78.61699930826823,29.11715523276898,0.5612708
604,he96040,183.66446940104166,25.30026465349232,0.5143845
605,he96041,200.1265869140625,25.308287467138697,0.5376664
606,he96042,113.91343180338542,28.022563937254073,0.5858154
607,he96057,103.86021931966145,27.779201455893443,0.55970067
608,he96059,49.43853251139323,30.958406171613223,0.57678384
609,he96060,81.13528442382812,28.711024135306083,0.55023044
610,he96061,46.91350809733073,31.508796823412048,0.4986454
611,he96062,64.36959838867188,30.136737324407157,0.45937487
612,he96063,112.18301391601562,27.519756522831035,0.5208318
613,he96064,205.76275634765625,24.79229208073911,0.60478204
614,he96080,35.08743794759115,32.671079299994666,0.59434
615,he96081,38.86687215169271,32.42591614554256,0.62835425
616,he96082,60.27471923828125,30.192272497669013,0.6185759
617,he96083,67.69028727213542,29.524459400975815,0.5774517
618,he96084,49.11321512858073,31.4735133673597,0.5237348
619,he96085,194.72245279947916,25.041858395832335,0.5877214
620,he96086,307.8857014973958,23.215184125969973,0.5922842
621,he96103,47.45260111490885,31.30258334915152,0.612911
622,he96104,70.48155721028645,29.517677540335526,0.5545999
623,he96105,86.54581705729167,28.936995368917152,0.5135574
624,he96106,89.03849283854167,28.75794553302208,0.5113284
625,he96107,54.36080423990885,31.442122916812224,0.62908643
626,he96108,75.49338277180989,29.744242107164318,0.5853524
627,he96125,97.59521484375,27.896670974381365,0.55999154
628,he96126,123.64935302734375,27.32226640497663,0.48566076
629,he96127,90.78448486328125,28.74823596479014,0.40549853
630,he96128,101.00349934895833,27.9394428556948,0.39016023
631,he96129,98.43552652994792,28.36384882665135,0.5315206
632,he96130,190.91802978515625,25.328612231054656,0.5960905
633,he96147,98.71889241536458,28.017524861624338,0.5337483
634,he96148,172.4706827799479,25.750829847479068,0.48275638
635,he96149,290.5535074869792,23.510047282529264,0.4130915
636,he96150,117.26247151692708,27.657149563580816,0.3167673
637,he96151,95.44049072265625,28.158906518543212,0.29144233
638,he96168,102.98082478841145,27.9699923464463,0.5970494
639,he96170,131.19627888997397,26.73702511865169,0.5407097
640,he96171,198.79886881510416,25.108056811057075,0.49143577
641,he96172,187.86092122395834,25.330630891175502,0.45678687
642,he96173,79.66437276204427,29.29574098699648,0.4531866
643,he96186,168.48220825195312,26.119419257966804,0.6623668
644,he96191,224.81510416666666,24.840304739858897,0.61602074
645,he96192,192.19439697265625,25.12756561561911,0.60841537
646,he96212,125.26161702473958,26.843341812625017,0.5821356
647,he96213,197.0844523111979,25.210584547611337,0.6065567
648,he9624,301.5048421223958,23.233920132198595,0.6069254
649,he96252,148.7757771809896,26.668793417669896,0.58987945
650,he96257,218.003662109375,24.572073558534747,0.64249784
651,he9625,175.117431640625,25.672724486548873,0.5812781
652,he96274,123.15071614583333,27.57492431444392,0.5854451
653,he96275,72.1654052734375,29.61077135411243,0.61576945
654,he9627,249.47098795572916,24.228563317483598,0.6148215
655,he9628,174.13895670572916,26.237627640420623,0.67491245
656,he96296,155.77473958333334,26.18907317218886,0.63276976
657,he96298,99.17453002929688,27.906939237305824,0.60078984
658,he96300,182.81075032552084,25.437018618998405,0.6753464
659,he96319,205.90869140625,24.951884009290218,0.6845131
660,he96342,77.48305765787761,29.301346473386786,0.6443159
661,he96363,116.38035074869792,27.557335984662746,0.67190504
662,he96364,93.1214090983073,28.285583009320945,0.61658055
663,he96365,77.78476460774739,29.143683745243806,0.5488218
664,he96366,193.653564453125,25.18652316216916,0.6382732
665,he96384,114.19270833333333,27.372601992078675,0.6366553
666,he96387,104.66714477539062,27.92094773463181,0.67968684
667,he96388,113.2637939453125,27.359176023463412,0.63165075
668,he96409,111.91890462239583,27.719765198346963,0.6485915
669,he96452,105.88667805989583,28.115406377155857,0.61076695
670,he9674,230.1183878580729,24.411550470922478,0.62917346
671,he9675,293.32912190755206,23.404868232391323,0.6285596
672,he9676,248.98095703125,24.317967081483722,0.58325905
673,he9678,322.08640543619794,23.270767587095293,0.6159619
674,he9679,355.6894124348958,22.573007722137383,0.5614373
675,he9681,113.7781270345052,27.484837449513385,0.53922945
676,he96997,765.9290364583334,19.116574614954963,0.5546836
677,he96998,700.1173502604166,19.622043698936405,0.56559414
678,he96999,522.660400390625,21.050059306634644,0.5132854
679,he97000,529.4095865885416,20.8806262269818,0.5737258
680,he97062,670.5337727864584,19.859452192353068,0.57126427
681,he97063,710.8223470052084,19.58599406566338,0.5520593
682,he97064,739.0005696614584,19.422647170174947,0.548225
683,he97065,630.6487630208334,20.201768277423668,0.5796165
684,he97066,782.0599772135416,19.28357647324727,0.5658579
685,he97067,727.4403483072916,19.62750944684548,0.57859445
686,he97068,576.23876953125,20.53347244144596,0.59648305
687,he97129,793.1219075520834,19.104042163386584,0.585161
688,he97130,794.6110026041666,19.164091851262974,0.55899704
689,he97131,785.2897135416666,19.20462861121078,0.5667086
690,he97132,685.5205078125,19.792534290318706,0.61733025
691,he97133,679.7909342447916,19.97596411256057,0.5797457
692,he97134,584.6438802083334,20.584579857924684,0.5945479
693,he97135,429.9890950520833,21.812920416569234,0.63162124
694,he97198,473.5736490885417,21.873785161607486,0.6332968
695,he97199,680.8441162109375,19.952448387636498,0.73173064
696,he97200,668.0738525390625,19.833816724498043,0.65324235
697,he97201,409.8849690755208,22.027310543180437,0.6546362
698,he9724,81.15139261881511,29.00986860722594,0.64819676
699,he9725,135.68157958984375,26.65685377952056,0.6846664
700,he9726,222.32035319010416,24.48925981389019,0.634273
701,he9727,219.425537109375,24.60954071179748,0.6080089
702,he9728,157.09004720052084,26.15972176025722,0.62237406
703,he9729,166.1705525716146,25.878228344397908,0.61653495
704,he9730,177.26468912760416,25.940347389011578,0.6405757
705,he9731,419.0836588541667,21.69457017373191,0.5723424
706,he9732,335.1606038411458,22.84009271648244,0.59606916
707,he9733,160.04452514648438,26.186985753707788,0.47672164
708,he97674,1013.2572428385416,18.086211975866217,0.538238
709,he97675,991.543701171875,18.212254643666242,0.5752272
710,he97676,996.728515625,18.205173242664983,0.5801857
711,he97741,687.480224609375,19.8680881621528,0.55332845
712,he97742,837.072265625,18.96016531821164,0.556645
713,he97743,592.6709391276041,20.51953614129074,0.59171593
714,he9774,205.7994181315104,24.808722358909947,0.6698428
715,he9775,62.70367940266927,30.25661108564333,0.6151422
716,he9776,189.50146484375,25.023293067805618,0.6797578
717,he9777,174.69803873697916,25.762993289518494,0.65183324
718,he9778,193.9245402018229,25.19231202399343,0.63133496
719,he97799,941.06591796875,18.28171703144117,0.55615073
720,he9779,136.42279052734375,26.437318656474382,0.64264435
721,he97800,796.475341796875,18.921077861872902,0.5627431
722,he97806,555.43798828125,20.573484817626742,0.6755846
723,he97807,484.1822102864583,21.385702044633742,0.6005524
724,he97808,1026.6630859375,18.043471016176817,0.5432028
725,he97809,819.4579264322916,19.09968539092865,0.5339779
726,he9780,57.341715494791664,30.995390878440627,0.63137406
727,he97810,608.3581136067709,20.17844543884332,0.5743874
728,he9781,273.75754801432294,23.96628593525367,0.6431256
729,he9782,247.11568196614584,24.389708109955805,0.6434384
730,he9783,277.74062093098956,23.935470689100335,0.63674855
731,he97865,657.0470377604166,19.9002758618686,0.58205193
732,he97866,694.059814453125,19.864603658636106,0.5410306
733,he97867,611.6070556640625,20.325672558597184,0.5465919
734,he97868,776.0769856770834,19.346057620233147,0.58818203
735,he97875,943.5404459635416,18.40963778464158,0.5377087
736,he97876,650.72314453125,20.008271279243182,0.59524816
737,he97931,520.5889892578125,20.950258251923614,0.6209069
738,he97932,710.6878255208334,19.74622985434453,0.6000194
739,he97933,669.8727213541666,20.115833202491544,0.5677755
740,he97934,696.0791829427084,19.80148123557992,0.5626923
741,he97935,984.8560384114584,18.190144953145065,0.57974005
742,he97938,479.0855712890625,21.09322915603657,0.61824757
743,he97939,490.3490397135417,21.493778254975506,0.6444101
744,he97946,173.10986328125,25.645247378703413,0.42370054
745,he97947,329.7714029947917,22.684769355016652,0.48303142
746,he97948,584.7777913411459,20.312998817448666,0.48691002
747,he97949,607.7655029296875,20.03085898729262,0.42238984
748,he97950,258.54400634765625,23.90558337138808,0.3056099
749,he97998,923.6543782552084,18.457625558235648,0.64117867
750,he97999,695.3927408854166,19.744631358342822,0.5905352
751,he98000,777.0574544270834,19.258009531304385,0.5107715
752,he98001,563.136474609375,20.675182241851555,0.5638966
753,he98002,710.3516438802084,19.687770906898095,0.58605576
754,he98004,568.9917399088541,20.285070750804977,0.573191
755,he98005,667.5430908203125,19.87463147801615,0.57462764
756,he98006,1062.556640625,17.903527850972857,0.54910976
757,he98013,187.7835896809896,25.374632613023454,0.38559246
758,he98014,199.07987467447916,25.071673227346896,0.31254637
759,he98015,300.7657877604167,23.417664863886664,0.35907236
760,he98016,484.5301513671875,21.093817759355016,0.37990597
761,he98017,255.50528971354166,24.09203680225903,0.2576191
762,he98018,311.6314290364583,23.029469395049297,0.32771552
763,he98038,459.9475911458333,21.61523962260478,0.6283572
764,he98039,712.8671875,19.63341178400827,0.59621716
765,he98040,781.7471516927084,19.239693470689502,0.55807006
766,he98041,797.2427571614584,19.100806403795634,0.5728349
767,he98064,621.1348470052084,20.197226601112632,0.64868957
768,he98065,1018.4965006510416,18.04466987665823,0.61307806
769,he98066,706.8617350260416,19.618913098205898,0.5612112
770,he98067,805.9664713541666,19.048759183829716,0.47464132
771,he98068,569.6229248046875,20.623971382297647,0.56348866
772,he98070,377.8716634114583,22.353281249411808,0.6213973
773,he98071,768.0750325520834,19.232181955455026,0.5805264
774,he98072,854.948974609375,18.824940988547382,0.55307037
775,he98073,794.347900390625,19.234251445066825,0.5545494
776,he98074,909.929931640625,18.594536974281425,0.63008463
777,he98080,203.64595540364584,25.069525450615778,0.3686156
778,he98081,176.2979532877604,25.68219567132886,0.26146415
779,he98082,175.2862752278646,25.706553646610754,0.18677394
780,he98083,194.22127278645834,25.158566022259205,0.21543252
781,he98084,164.00987752278647,26.073387234049726,0.23226361
782,he98085,319.33388264973956,22.95875882394308,0.34271672
783,he98105,699.9246419270834,19.81386139756558,0.6235967
784,he98106,1050.2950032552083,17.960516093834404,0.5409062
785,he98107,1057.36181640625,17.85491432609845,0.4907236
786,he98108,898.1437174479166,18.66174860873517,0.5141856
787,he98130,436.0026041666667,21.866459124116663,0.6530664
788,he98131,675.8707682291666,19.822053362309056,0.6418314
789,he98132,838.8109537760416,18.983443576909423,0.57929224
790,he98133,744.8011881510416,19.441596751509746,0.5247495
791,he98134,755.7301432291666,19.33206524262056,0.50524336
792,he98135,609.3100179036459,20.36712906116805,0.57120967
793,he98137,626.5879720052084,20.154790079730354,0.5855885
794,he98138,698.8911946614584,19.903630430195278,0.6061759
795,he98139,691.2250162760416,19.798672388989157,0.58452684
796,he98140,481.9607340494792,21.267773324207685,0.5974092
797,he98146,184.9962361653646,25.50996653033913,0.38733986
798,he98147,188.59619140625,25.53856282577716,0.2662185
799,he98148,132.4404296875,27.030072322451343,0.26023412
800,he98149,155.56741333007812,26.080105122034233,0.24829924
801,he98150,165.7317097981771,25.91371300317455,0.24160819
802,he98151,131.01384480794272,26.96184527371608,0.23844934
803,he98152,131.1899617513021,27.00809927211747,0.23323278
804,he98153,469.0892333984375,21.301206897925265,0.49812928
805,he98168,474.1800537109375,21.53494524761991,0.65007967
806,he98169,984.06298828125,18.103753367983376,0.65518075
807,he98170,1133.3759765625,17.540332510281164,0.6434986
808,he98171,1104.9497884114583,17.76455266191611,0.58969635
809,he98172,937.4877115885416,18.533755421999775,0.5592227
810,he98173,948.6092122395834,18.40614733921115,0.54587144
811,he98174,876.1944173177084,18.701192152681724,0.50664544
812,he98175,813.8738606770834,19.05471651359372,0.51752514
813,he98176,331.0454915364583,23.13659144938718,0.60099435
814,he98198,686.24365234375,19.7125123311449,0.6364959
815,he98200,797.970703125,19.125623839182666,0.5192929
816,he98201,683.5226236979166,19.955404099452515,0.5456243
817,he98202,658.4369303385416,19.9595433782765,0.5781696
818,he98204,613.5035807291666,20.237861159313276,0.61256367
819,he98205,720.7603352864584,19.502260235977754,0.6156943
820,he98213,185.56927490234375,26.07380483755533,0.3359643
821,he98214,169.22747802734375,25.877144394062746,0.25101712
822,he98215,157.31024169921875,26.206783029736908,0.23320997
823,he98216,146.3377482096354,26.514636275140553,0.2292461
824,he98217,172.70011393229166,25.747749703222034,0.2577804
825,he98218,120.82432047526042,27.30145173863107,0.2801104
826,he98219,134.24605305989584,26.822276553207104,0.2701661
827,he98220,602.3043212890625,20.275878193196014,0.5130386
828,he98235,915.0464680989584,18.48484872057663,0.59724504
829,he98236,1113.9222005208333,17.652700210533204,0.52603847
830,he98237,1016.0419108072916,18.169013054506976,0.52455026
831,he98238,963.0042317708334,18.267495535763057,0.5392421
832,he98239,867.7549641927084,18.66706515163496,0.63265747
833,he98240,779.3015950520834,19.267013935458994,0.5709171
834,he98241,868.6693522135416,18.66963373799971,0.51171255
835,he98242,820.189697265625,18.979220888416112,0.53556293
836,he98243,803.3147786458334,19.053648311730193,0.5731326
837,he9825,468.9396158854167,21.20995668766449,0.5651987
838,he98265,646.3391520182291,20.177563332499293,0.6705032
839,he98266,756.8362630208334,19.410624458829137,0.5658421
840,he98267,672.0988362630209,19.86057160813761,0.55292267
841,he98268,819.4340006510416,18.97900240178439,0.5506528
842,he98269,621.41455078125,20.226129065870428,0.5874153
843,he9826,103.99196370442708,28.499644855827604,0.62462986
844,he98270,543.1001790364584,20.689720601736497,0.58752006
845,he98272,438.668212890625,21.413519000822422,0.6042822
846,he98276,476.0276692708333,21.113441691521704,0.58395004
847,he98277,521.1014811197916,20.71159147075203,0.5938165
848,he9827,158.93692016601562,25.798366877013265,0.61127794
849,he98280,123.33656819661458,27.452008279584582,0.31627104
850,he98281,174.390380859375,26.18970463703508,0.24334848
851,he98282,190.2038370768229,25.387392908210394,0.21591832
852,he98283,217.83109537760416,24.781388622596616,0.26914242
853,he98284,205.42130533854166,24.914506524900478,0.24657516
854,he98285,128.00348917643228,27.27386899558833,0.285757
855,he98286,174.07515462239584,25.77666588286442,0.2567534
856,he98287,340.568115234375,23.182553203212983,0.43546104
857,he9828,250.99869791666666,23.94159929842921,0.5927575
858,he9829,201.48002115885416,24.948523108775497,0.64779943
859,he98301,1123.4363606770833,17.76894030352207,0.53776145
860,he98302,963.4104817708334,18.290203755191712,0.52623487
861,he98303,870.44287109375,18.71431712815365,0.49674615
862,he98304,975.556884765625,18.20076857785936,0.53211814
863,he98305,1010.737548828125,18.120487592756767,0.60599905
864,he98306,888.627685546875,18.699744795589417,0.62512594
865,he98307,951.64453125,18.35358150698754,0.570061
866,he98308,912.1964518229166,18.48651042713303,0.4868753
867,he98309,776.3827311197916,19.301915447226943,0.55429554
868,he98310,952.59716796875,18.241050536409865,0.58764195
869,he98311,774.0879720052084,19.300938770556012,0.6129363
870,he98312,516.3142496744791,21.043240740775,0.62125
871,he9831,101.43721516927083,28.615016235888604,0.68679637
872,he9832,243.66461181640625,24.540640469076695,0.62520814
873,he98330,656.5601806640625,19.949498312448153,0.63876915
874,he98332,658.1896158854166,20.03798300615585,0.59853494
875,he98333,806.577880859375,19.05351750948523,0.5253069
876,he98334,657.0601806640625,19.94342430358848,0.5284206
877,he98335,764.886474609375,19.27443422013371,0.5464193
878,he98336,603.2771402994791,20.461339297503454,0.59597194
879,he98337,756.8726399739584,19.381547296499516,0.5789823
880,he9833,253.21978759765625,24.15507632612727,0.6188557
881,he98347,190.0970458984375,25.33437968722921,0.54940003
882,he98348,234.71382649739584,24.127297542569167,0.40034103
883,he98349,211.77197265625,24.87046312096952,0.3042831
884,he9834,269.3256429036458,24.058049156649275,0.6270823
885,he98350,206.8383992513021,25.066740851340032,0.29023618
886,he98351,228.56831868489584,24.385048495514763,0.2736282
887,he98352,149.33504231770834,26.304971189419874,0.33801726
888,he98353,209.5367635091146,24.92358589778849,0.27672508
889,he98354,272.032958984375,24.058190291702676,0.34501925
890,he98368,706.3121744791666,19.799954928621634,0.5974911
891,he98369,895.7654622395834,18.61800663707949,0.5530221
892,he98370,944.080322265625,18.423703398557226,0.4791154
893,he98371,923.0284830729166,18.629068345603102,0.5412486
894,he98372,1130.5359700520833,17.647347337363808,0.5969989
895,he98373,959.400634765625,18.31066600398032,0.5570107
896,he98374,907.259033203125,18.536730607799605,0.47380927
897,he98375,935.6520182291666,18.477811999831353,0.47592282
898,he98377,746.614501953125,19.421645105557957,0.5918892
899,he98378,1092.6339518229167,17.684125808050286,0.5534329
900,he98379,587.857421875,20.418695266858183,0.6295146
901,he98397,361.4737955729167,22.622583157999742,0.6158548
902,he98399,531.3528238932291,20.969333412212997,0.5729216
903,he98400,809.74658203125,19.04180914325414,0.5076136
904,he98401,643.5423990885416,20.07573778180798,0.5548622
905,he98402,839.8882649739584,18.918463947328327,0.53666216
906,he98403,691.9774576822916,19.856377652190858,0.5999644
907,he98404,658.7544352213541,19.981045085168873,0.603037
908,he98415,262.36086018880206,23.96597808476979,0.6256483
909,he98416,50.31132507324219,31.356948361665097,0.6296986
910,he98417,138.77225748697916,26.982166033889563,0.49773392
911,he98418,205.91837565104166,25.055579471015854,0.36039886
912,he98419,298.33599853515625,23.366626032270588,0.3392452
913,he98420,309.442626953125,23.42055998407373,0.3579507
914,he98421,356.1028645833333,22.705710470266453,0.34670153
915,he98422,632.6925048828125,19.94167675653642,0.4523274
916,he98436,884.9595540364584,18.59890166486737,0.5520902
917,he98437,731.9363606770834,19.479089119405394,0.52086496
918,he98438,825.8016764322916,19.037871003808068,0.5388944
919,he98439,975.8387044270834,18.285501083902528,0.57012576
920,he98440,949.0121256510416,18.360518568191253,0.5295902
921,he98441,968.17138671875,18.41079793197936,0.49283782
922,he98442,927.8889973958334,18.4138750669605,0.5072117
923,he98443,982.81103515625,18.260045830679474,0.5014298
924,he98444,988.1695963541666,18.21248476695731,0.5192087
925,he98445,996.461669921875,18.1322551221449,0.5519751
926,he98446,755.647216796875,19.20221595281921,0.6304986
927,he98466,732.63037109375,19.377194570935533,0.55388683
928,he98467,873.9695638020834,18.788924326212634,0.5274821
929,he98468,771.628662109375,19.21565497880342,0.5240734
930,he98469,770.6007486979166,19.263097131709834,0.54366624
931,he98470,503.9454345703125,21.208816855363914,0.65886587
932,he98482,903.7127278645834,18.48632803118258,0.58278054
933,he98483,329.592529296875,23.000902865868767,0.6240344
934,he98484,209.02347819010416,25.5112098332675,0.6520884
935,he98485,147.06266276041666,27.347349516417992,0.62370527
936,he98486,212.03564453125,25.21949225803028,0.5440612
937,he98487,444.8136393229167,22.07986305652222,0.3598138
938,he98488,212.55029296875,25.08928951665835,0.30194083
939,he98489,295.42083740234375,23.647327913758893,0.3735031
940,he98504,829.7474772135416,18.838605968996124,0.5615763
941,he98505,958.0099283854166,18.25491497409769,0.5254356
942,he98506,730.794921875,19.464059723405967,0.557408
943,he98507,1006.2601725260416,17.95784679228615,0.5116702
944,he98508,979.1377766927084,18.2737330779729,0.53990036
945,he98509,1127.120849609375,17.67489956319341,0.55002195
946,he98510,1120.9241536458333,17.57649904843513,0.5963075
947,he98511,1056.5944010416667,17.98679146678642,0.5980675
948,he98512,818.8829752604166,18.928244867887457,0.6142204
949,he98548,658.3985188802084,19.915961393354127,0.53952724
950,he98549,847.51708984375,18.73558518470022,0.533895
951,he98550,634.8201497395834,20.172544640598243,0.5807808
952,he98551,792.8999837239584,19.125242884270786,0.58712083
953,he98552,811.4456380208334,19.00085837101354,0.5923283
954,he98553,513.9651692708334,20.83791509337084,0.6406675
955,he98554,175.17704264322916,26.844399216232695,0.64362663
956,he98555,193.11676025390625,25.343800566718578,0.454053
957,he98556,320.04774983723956,23.079295956152805,0.3063682
958,he98575,807.779296875,19.05539763764311,0.61472493
959,he98576,1072.28369140625,17.75195602636324,0.65600514
960,he98614,633.9291585286459,19.956121146580667,0.53985244
961,he98615,1245.0071614583333,17.06946550274662,0.48920012
962,he98616,792.2670084635416,19.321793035311018,0.5603972
963,he98617,936.7162272135416,18.417659141050834,0.5688266
964,he98618,876.3865559895834,18.787261205756415,0.5569582
965,he98619,687.75634765625,19.716372899154976,0.6024125
966,he98620,455.8492431640625,21.701656322653978,0.6783902
967,he98621,980.9190266927084,18.16265858346988,0.6152279
968,he98622,600.0243326822916,20.17184651526247,0.6702483
969,he98623,275.2528483072917,23.706710282819504,0.392926
970,he98632,382.4012044270833,22.458605134728806,0.59038734
971,he98633,416.2969156901042,22.084415648276487,0.6158685
972,he98634,497.9425862630208,20.992492027130375,0.6193355
973,he98637,558.0373942057291,20.562773030830755,0.6009947
974,he98681,469.6275227864583,21.360027336301165,0.53937215
975,he98682,760.1703287760416,19.503423970436824,0.58306676
976,he98683,837.986572265625,18.933924556438832,0.553519
977,he98684,573.2550048828125,20.497355988467092,0.6035613
978,he98685,373.7253824869792,22.765198763196793,0.6560659
979,he98686,478.0329182942708,21.515108418497228,0.6846006
980,he98687,835.839599609375,18.890642387962682,0.61259574
981,he98688,1055.9628092447917,17.874023535215564,0.5859629
982,he98689,655.4920654296875,19.998221801206878,0.6282834
983,he98690,486.881591796875,21.461571915542564,0.57871205
984,he98698,280.7137044270833,23.61947778410384,0.4457729
985,he98699,643.8238932291666,20.318487430620404,0.57107526
986,he98700,926.68994140625,18.40242830272517,0.57034373
987,he98701,1090.6116536458333,17.72143598347934,0.57543296
988,he98748,432.4060872395833,21.87783959012406,0.56796646
989,he98749,766.9736328125,19.338311376710678,0.60139495
990,he98750,832.7205403645834,18.96171978840381,0.5971419
991,he98751,169.90852864583334,26.873741398042288,0.6623114
992,he98752,657.4197591145834,19.921032653847416,0.6784547
993,he98753,850.6556803385416,18.881140398693933,0.62930936
994,he98754,798.7093912760416,19.205666364688895,0.622944
995,he98755,990.3430989583334,18.23173669649574,0.57656986
996,he98756,838.1041666666666,18.936314852570856,0.59958154
997,he98757,792.0877278645834,19.20795083908006,0.5993459
998,he98764,676.3463134765625,19.804591188054495,0.6170434
999,he98766,523.9400634765625,20.923274488923088,0.57546955
1000,he98767,1035.7632649739583,18.048033857108997,0.54063004
1001,he98768,1033.5601399739583,17.960351954268365,0.5660997
1002,he9876,232.5372314453125,24.477011892250236,0.6058032
1003,he98771,539.4670817057291,20.958943674178272,0.674558
1004,he98772,518.26025390625,21.2387721829422,0.60221744
1005,he98774,727.6263834635416,19.40742560421495,0.5647269
1006,he98775,800.2490234375,18.960006821751534,0.55647415
1007,he9877,271.4049072265625,23.90320791698177,0.59108204
1008,he9878,146.51924641927084,26.617566809274237,0.63180757
1009,he98816,777.451171875,19.325300023755187,0.59168196
1010,he98817,843.520751953125,18.946075979556507,0.54047126
1011,he98818,722.9913736979166,19.579259159108258,0.6120772
1012,he98819,128.7834676106771,27.886722299840567,0.66623175
1013,he9881,61.67058817545573,30.74655933709469,0.6240596
1014,he98820,324.2284749348958,22.995050605216353,0.6455126
1015,he98822,974.0914713541666,18.28782168889213,0.6273239
1016,he98823,962.3063151041666,18.29161629282312,0.5894688
1017,he98824,970.2963053385416,18.367818038996898,0.6447845
1018,he9882,180.469970703125,25.65044836926239,0.6170478
1019,he98831,1148.5636393229167,17.327826528101028,0.61803263
1020,he98832,330.31101481119794,23.326679237474647,0.59545875
1021,he98834,942.8614095052084,18.455693478142717,0.5912133
1022,he98835,428.2406005859375,21.94196079872366,0.623161
1023,he9883,279.5736083984375,23.746644347288996,0.61979985
1024,he98840,905.7744140625,18.631906082565493,0.57875675
1025,he98841,813.316162109375,19.17638828511505,0.5483615
1026,he98842,1144.576904296875,17.60653357644906,0.59013367
1027,he98843,967.2914225260416,18.252601522110673,0.67252415
1028,he9884,265.41363525390625,23.918256364370862,0.62828773
1029,he9885,205.2413330078125,24.768730382063232,0.61876875
1030,he98877,753.6053873697916,19.34997383493911,0.68406445
1031,he98878,671.9563802083334,19.831515851256086,0.6308908
1032,he98883,788.63330078125,19.23945360983138,0.4860545
1033,he98884,567.7557373046875,20.74509056759267,0.4869894
1034,he98885,743.5891927083334,19.500354798876998,0.5636227
1035,he98886,652.2083333333334,19.96156439496061,0.58785486
1036,he98887,356.6702880859375,22.720056947719698,0.5612497
1037,he98888,491.9583333333333,21.274058519944354,0.5807271
1038,he98889,794.7562662760416,19.303964960856266,0.55332005
1039,he98890,998.7900390625,18.112056598669483,0.56397533
1040,he98891,988.22802734375,18.311231311166136,0.5710252
1041,he98898,256.760009765625,24.17498943920301,0.6810866
1042,he98899,689.906982421875,19.66400074175875,0.58560103
1043,he98900,984.325927734375,18.13476771826267,0.5847865
1044,he98901,967.7425944010416,18.39985698974363,0.6441781
1045,he98902,656.6866048177084,19.982982741863864,0.6126656
1046,he98903,456.7913004557292,21.58934030056291,0.6435218
1047,he98904,855.6678873697916,18.733357333973583,0.5735449
1048,he98907,638.8693440755209,20.176243268273915,0.5399845
1049,he98908,897.1941731770834,18.633341716504834,0.5036951
1050,he98909,885.7298177083334,18.735022174393034,0.55618286
1051,he98910,740.710693359375,19.73223245267675,0.6467621
1052,he98944,978.807373046875,18.204385664779736,0.63280886
1053,he98945,689.3140462239584,19.75110701792667,0.58133036
1054,he98950,725.420166015625,19.515518202882728,0.42690173
1055,he98951,667.3173014322916,19.987632095509998,0.46815452
1056,he98952,727.5716959635416,19.647933473493353,0.55910283
1057,he98953,584.36279296875,20.736013087166967,0.5827547
1058,he98954,701.1640625,19.613637535686408,0.5834721
1059,he98955,979.68798828125,18.18251278602056,0.5845898
1060,he98956,770.4453125,19.355076208036696,0.57011694
1061,he98957,698.8497721354166,19.64100056754315,0.57058746
1062,he98958,874.9955240885416,18.740054687367042,0.55864394
1063,he98965,547.097900390625,20.805011391171192,0.6640594
1064,he98966,1067.658203125,17.909946294573178,0.5783739
1065,he98967,1007.886962890625,18.095331103833658,0.5072653
1066,he98968,856.6146647135416,18.85114557478881,0.56953174
1067,he98969,862.3750813802084,18.87012998167628,0.6039526
1068,he98970,371.8365478515625,23.049836447453373,0.58475685
1069,he98975,830.174560546875,18.779402615856643,0.5142916
1070,he98976,900.3978678385416,18.552396274320998,0.5179818
1071,he98977,848.8173828125,18.90247842057643,0.5728778
1072,he98978,667.7377115885416,19.843777559675246,0.622734
1073,he99012,864.1507161458334,18.851298896025874,0.5795822
1074,he99018,609.5237630208334,20.434172294292697,0.48385477
1075,he99019,610.0983479817709,20.30853676208029,0.5525808
1076,he99020,927.511962890625,18.433450287262083,0.631943
1077,he99021,971.7965494791666,18.23105740208665,0.55534416
1078,he99022,805.8687337239584,19.123974608580475,0.58321565
1079,he99023,637.6041259765625,20.37069622671828,0.6108608
1080,he99024,682.5950520833334,19.811239294691074,0.55239797
1081,he99025,818.697509765625,18.978224253295537,0.54469913
1082,he99033,1026.030029296875,17.967964971856894,0.62007695
1083,he99034,844.686767578125,18.747712176752046,0.54554945
1084,he99035,630.5601806640625,19.974275557380285,0.60541224
1085,he99036,290.5863850911458,23.854752925956713,0.5696235
1086,he99037,503.32666015625,21.289861206912395,0.5728365
1087,he99038,739.109375,19.48214980676162,0.5524764
1088,he99042,613.9338785807291,20.30493849274229,0.56642115
1089,he99043,1112.3834635416667,17.682603554094488,0.5878589
1090,he99045,746.4642740885416,19.247450748958585,0.6301573
1091,he99061,931.265380859375,18.42064168031246,0.61677516
1092,he99062,749.3529459635416,19.655909589799066,0.62647444
1093,he99084,798.1066080729166,19.115923404147978,0.47841737
1094,he99085,863.0511067708334,18.78567824033204,0.5604903
1095,he99086,757.8076171875,19.24262179909501,0.6083427
